PC1,PC2,PC3,PC4,PC5,PC6,PC7
-2.8338935801169414,-0.049496961158674385,-1.2532286256716012,-1.0452810594181,-0.5782303840553984,0.46162203725750073,1.485363370401073
-0.2217994262145827,-0.4991901656266803,1.0101490988111979,-0.6574160351757495,0.29118044844753893,-0.14389972999870645,-0.3537265172522295
-0.41463805930324366,-2.050178260927768,-1.0989960392518001,1.8106831780944428,0.5207103181558942,-0.4174932879345913,0.02386398869953084
3.561522909829493,-0.7315788989996057,0.030708551207940436,0.285109627493928,-1.7254940728029355,-1.1700872337355845,1.522651893999468
-2.295536737699502,-0.07937162649805805,-0.31382864281886685,1.7217329006203599,-0.3474732815478297,0.791645695280901,0.23340028287407033
1.0240879592594052,2.236025163807629,0.23560291984632728,-1.4857881936328445,1.6439752500484743,-1.0910767327623776,-1.292402442640413
1.106622078517536,-0.5075647717165254,0.32343032745087175,0.5813686842363088,0.5951860305630063,-0.6946428925635162,0.7734920502556197
-0.5211594276025119,-1.1405882370574931,-0.3963367544380205,-1.1763630896876478,-1.14623551015526,-0.8921968437365043,-0.4893984083411735
1.7650601933908456,0.8206103900576344,-2.409176276895938,-2.493297679036592,-1.1965636982514276,-0.015688366411175523,0.31013110644477904
4.739590522128432,-0.12784133952539972,0.6350471354168415,1.1994681774179183,0.03359495376149915,1.433595400491225,-0.35241461379206906
3.76520692764875,-0.4954513352425227,0.8745114226196534,-0.2847121378505204,-0.6668060482743448,0.3051274150229859,0.20507178577611448
-1.1950380230846471,-1.0806990965191443,-1.0046553509428695,-1.882097127823581,-0.033552088863169585,-0.3088846078880983,-0.7488208673538802
1.3123173641127857,0.9290834273060916,0.5878762366777469,0.520175344244152,-0.1008602514310887,-0.3152407172378457,-0.9381477421473973
-0.0694591079496882,-1.216958970429537,-2.0045319198997387,1.3922169742927504,0.4049024691087929,-0.4270690292258696,-0.14791408545761645
-2.9387915977830055,-2.5419409784610565,1.5560851179660835,-0.7046063371764402,-0.17955657402578193,0.25484195047231867,0.24786111574031577
1.1997044904503082,2.457405819504518,-1.6352683995548567,1.024799710471181,2.2287921995231317,-0.6839280507909311,0.2465842056139535
1.036574179594079,-0.05225314697161299,0.13475550747404227,-0.27204322126494695,0.6968228085019739,-0.6161824374081553,-1.1615275949734067
3.1988688890988906,-0.8145657265116294,0.42007443840971864,-0.7870582602159306,0.3778624526780446,0.2499221143806218,0.29549411747497845
-0.48888025604583285,1.1346860037914093,1.0626396048860751,0.311911687549875,-0.15083844719812503,-0.8313859453252227,-0.1805596756438733
-1.8040524551010144,0.12412449199515704,2.001724645849044,-0.3556872322665433,-0.9153706135074173,3.1276720531058406,-0.804709475676643
1.3175701012359,2.644027729372588,-1.8374740955051962,0.1092409996394046,-0.5736649159644341,-0.16306325747811287,2.4431847338592325
-2.0826294689185163,-0.6892594080052032,0.3877046614779324,-1.2816965706877297,-1.4479908227681508,-1.2150746516736377,0.03085294552215436
-0.10277009658166048,1.123878429460364,0.6572797662122682,0.7416608015760034,-1.0407111045739872,0.8513522193273182,-1.342190607655562
-0.12576331314273073,-1.4484548601226075,-1.223886106391021,-0.3525429856379405,0.568096776304446,0.5272274846585621,-0.3381324582462911
-1.8667098201026047,-0.8255324567033585,-0.319391584427569,0.4489419907496754,-1.7578001676981245,0.09253960169225701,-1.3266250644557251
-0.2608088820240389,-1.211223395400256,0.6870682217620236,1.5024015470043004,-0.30125295060494817,-1.1578878663350682,0.6112928747094533
1.131332635919563,1.6924493370231664,0.042580783577994843,-1.551586979522182,0.8076083718993222,-0.6572830035532651,0.5488452882598978
2.269963820110712,0.6620366104406918,0.44156383300291774,0.3167522427030047,-0.20995673767980655,-0.9168321755329754,-0.048100593757873025
0.563028764375402,-1.6807103038530622,0.4256730456516489,-1.0643299874746934,0.0030770250891534344,0.1145310431335652,-1.543598991727808
-2.5477631142411346,0.7902500402330108,2.2221772830554034,-0.7650503892535194,0.11070582857766119,0.7503494078348264,-0.023667686417775512
-3.112176931182744,0.1277100193027822,0.5849531125415316,-0.36038796511044013,0.20293890843095666,-0.012530882678476652,1.4170713471458012
-1.296998168026642,1.6409075131621327,-0.3257209626887405,-0.14262049451361314,1.5010861221587763,0.5197504025663219,0.5403156928941728
-1.7225898687127679,-0.47094535302716584,1.5911306951419875,-0.14525749445893663,0.33446853937092735,-0.2906280271746248,0.08942577593872138
-3.2912395239248196,-0.06517393762462617,0.10492461636250121,0.9071572537739871,-0.2814383151354163,-0.5480779676218409,-0.1496368712406219
4.1717087272448214,-0.2383028886262888,-0.4662763567328449,2.5091466175579997,-0.838559041348714,-0.6192555724462719,0.7467799947993148
0.5833494086147895,1.3091373375358013,-0.22752014831938766,0.8627876008715288,-1.145114749141736,-0.3016157977979963,0.39213954839981346
-1.5799325764467893,0.4532031802679404,0.03353381883928945,0.34016788097288875,-2.1020810718694594,-0.7898008101359557,-0.10819824842015657
-1.1851287427551116,0.5276600691807422,0.7200497299253908,0.5199172646908277,-0.6471643488784721,-0.3512942270326839,0.16013031912697306
1.4742222164150873,-0.9479208672966295,-0.7043401006146359,1.7054948235998946,1.0117684443860342,-1.768525483583299,0.4457170396671398
-0.6697243524267257,-2.2558366570588033,-1.0334801564803087,0.7291127222766454,0.31814582807283426,1.2100103255369248,0.4333124303725603
0.7095542928728207,0.44985924177988507,0.3538593371012934,0.7846839017750182,-0.008013271616000447,0.35874584345370614,-0.35451417969402754
-2.012242116194833,2.414718989295394,1.5289175164584443,0.19495574224791584,-0.16828101151652364,-0.4939462140875638,0.3340351974914811
-2.9158863025774906,-0.027329645574949483,0.5205824331822271,1.4530850484210107,-1.0013748051573585,-0.574257324519461,0.6399419402941718
-2.009609918601902,0.07245589282674912,0.0807662846017084,1.4195027176727308,-1.2684269823561332,-0.1777884692742099,-1.1615949660762035
0.5812255681552518,0.4238707833656519,0.8498651108958095,-0.5349108486758417,0.4116282219326353,-1.5672577113454784,0.1986829757427266
-2.6963670226753305,0.028623684324724983,1.3823262209558669,-0.01977976398463308,-0.4125255251012786,-0.056169951223066075,0.024135573613704272
1.2863303576878287,-0.7804814055013811,0.7103877297756563,-1.1907444719087634,-0.041494209583533365,-0.5154194994421327,-0.24022146142919668
0.19450777421709312,-0.5306526112618578,0.7007493730172597,0.07546911623424907,0.6030923511770836,0.477936601755942,0.006512010647996689
1.2773898458076016,-0.44875618257239175,-0.7266846505009354,0.26563624842156797,0.5120764667076741,0.18147581495553422,0.6925913703767418
2.5247344108866154,-0.9915457016065857,0.34958346180533434,-1.433738367847023,-0.3271857733832917,-1.087513037607561,0.1850841857155352
2.464841153253219,-0.9213041258119058,0.9014169478798372,-0.5895009928709781,-0.0904168061994704,0.47233646193784423,-0.9438697320623848
3.9961537392446282,-0.4532684036960812,1.0885331757926533,-0.7353371096375216,0.007015620260986862,0.47025308487787065,0.8902755029489888
-2.492410069529876,0.30451016832183675,-0.47730731934894527,-0.14650940410213945,1.5409144341962746,0.6686964723428103,0.4554325144044724
0.17455840558629934,2.785234043517768,0.42290092001370955,-0.223462230827554,1.267030368549883,-1.049941002297238,-1.0693369912244572
-1.1516562500452774,-0.4105969867970387,1.2421345311533065,0.18682222697391576,0.48725381550062646,-0.6602988352214629,-0.6386937218570509
0.5456978162219154,0.6018133546577805,0.4646550072895135,0.5245845132669695,0.24306515587031075,0.44861490004431614,-0.35419603176608366
-1.1419436000688672,-2.4756497236513053,-1.4987514476157806,1.399716880352877,-1.0741947015946591,0.6968748822894035,0.2110618625073045
-1.2546853179805275,-0.5944378553293905,0.1587867312214472,-0.2674911471665619,1.0308232737931091,0.1203576308147727,0.5781973566143425
-0.5542041016662035,0.9489167856819976,-0.06815802115593096,0.4324439470034154,-0.9168398783665332,-0.17809119750894903,-2.2630995881829814
-3.1504309587604418,0.9412098718894,-1.2833155938217693,-2.6034071512355483,-1.7495847915317218,-0.43194825824660404,0.17908536115292614
3.2101915458326458,0.49776673180060704,1.4135520199241494,0.5290212331886767,0.021675738165353134,0.59165166435263,-0.588525575635203
-2.6473957610435055,-0.17464902409213243,-0.1947764454956335,-0.048600666552275934,1.1150985541794514,0.7404331394048187,0.12483152273478704
-2.4538295623192266,1.2586439368398956,0.8190856426972948,-0.5956072056691589,-0.2056935956199995,0.1913397426569917,0.9980514892699832
-1.2978538294195887,2.3098484044781094,-0.4895622403636569,-0.021611822882715077,0.8117608824289853,1.3128793273743287,0.6902240913817347
-0.48945990740221024,1.8259747815341696,-1.540056909150279,1.8643748309815813,1.0370981786979738,0.10937523779300441,-0.06615860764971801
5.013358571464219,1.0515402602868307,0.40576670826533096,1.1422847012348112,0.09226368729318656,0.23304321731934097,0.8445609063527516
3.6613710156609556,-0.512899266972073,1.1957553998684947,-0.5175966952155898,-0.016560629214876804,0.03333184110509377,0.6195141052912119
1.4661474544160489,1.1021603592857219,-0.4389025716781658,-1.753953860329277,1.678551689871335,1.801688594366004,0.4686420334047297
-0.6407810798817021,1.009353956817972,-0.32957177220754585,1.0293032113838045,-0.8757549922179939,-0.1734856788236046,-1.9253909246639007
-2.6722362183333157,-0.5443462703505924,1.3600349157964666,-1.0111917176888852,0.5112198617222068,-0.05111939162112227,0.16796587427161172
-0.6010107090370322,-0.14538204122412857,-1.012369495322287,-1.4346007464267256,-0.26897284429517504,0.047591334326326624,-0.14410534966328914
4.160860076915295,-0.8786870514888542,1.0503843000494113,-0.7201947626548935,-0.4402336398549513,1.3129968685812532,-0.06368554188293488
